prediction_covid_topic,title,description,authors,date_download,date_publish,maintext,url,gdelt_title,gdelt_url,modeSearch,sourcecountrySearch,termSearch,periodtimeSearch,isOR,countMaximumRecords,urlGDELTV2FTAPI,urlArticleMobile,datetimeArticle,urlImage,domainArticle,languageArticle,countryArticle,pred_input,model_accuracy,model_kappa,model_f1,model_precision,model_recall,model,sample_size,train_prop_covid,mtry,n_tree,min_node_size,splitrule,model_type,fitted_on,txt_used
1,Covid-19. Governo alarga prazo para empresas aprovarem mapas de férias,"As empresas vão poder aprovar e fixar o mapa de férias até 10 dias depois de terminar o estado de emergência, sendo esta uma das medidas aprovadas pelo Governo no âmbito da prorrogação dessa decisão do Presidente da República.",Rádio E Televisão De Portugal,2020-04-03 09:40:13,2020-04-03 07:28:27,"Covid-19. Governo alarga prazo para empresas aprovarem mapas de férias
O Conselho de Ministros aprovou o decreto que estabelece ""os termos das medidas excecionais e temporárias a implementar durante a vigência do estado de emergência"" entre as quais se inclui ""possibilitar que a aprovação e afixação do mapa de férias se realize até 10 dias após o termo do estado de emergência"".
Esta solução dá mais tempo às empresas para cumprirem aquele requisito face aos prazos previstos na lei. De acordo com o Código do Trabalho o ""empregador elabora o mapa de férias, com indicação do início e do termo dos períodos de férias de cada trabalhador, até 15 de abril de cada ano e mantém-no afixado nos locais de trabalho entre esta data e 31 de outubro"".
O país encontra-se em estado de emergência desde as 00h00 de 19 de março tendo a Assembleia da República aprovado o seu prolongamento até ao final do dia 17 de abril.",https://www.rtp.pt/noticias/pais/covid-19-governo-alarga-prazo-para-empresas-aprovarem-mapas-de-ferias_n1217930,Covid - 19 . Governo alarga prazo para empresas aprovarem mapas de férias,https://www.rtp.pt/noticias/pais/covid-19-governo-alarga-prazo-para-empresas-aprovarem-mapas-de-ferias_n1217930,artlist,PO,,40 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=40&maxrecords=250&sort=datedesc,NA,2020-04-03T05:15:00Z,"https://cdn-images.rtp.pt/icm/noticias/images/99/996ddcf3fb16e5c1078db0f17457a0ee?&q=90&rect=0,122,1024,561&auto=format",rtp.pt,Portuguese,Portugal,"Covid-19. Governo alarga prazo para empresas aprovarem mapas de férias
O Conselho de Ministros aprovou o decreto que estabelece ""os termos das medidas excecionais e temporárias a implementar durante a vigência do estado de emergência"" entre as quais se inclui ""possibilitar que a aprovação e afixação do mapa de férias se realize até 10 dias após o termo do estado de emergência"".
Esta solução dá mais tempo às empresas para cumprirem aquele requisito face aos prazos previstos na lei. De acordo com o Código do Trabalho o ""empregador elabora o mapa de férias, com indicação do início e do termo dos períodos de férias de cada trabalhador, até 15 de abril de cada ano e mantém-no afixado nos locais de trabalho entre esta data e 31 de outubro"".
O país encontra-se em estado de emergência desde as 00h00 de 19 de março tendo a Assembleia da República aprovado o seu prolongamento até ao final do dia 17 de abril.",0.946590909090909,0.8515594157125936,0.9650817236255572,0.9622222222222222,0.9679582712369598,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",4110,0.2374787052810903,202,500,20,gini,classification,2020-04-02,Covid-19 Governo alarga prazo para empresas aprovarem mapas de fériasO Conselho de Ministros aprovou o decreto que estabelece os termos das medidas excecionais e temporárias a implementar durante a vigência do estado de emergência entre as quais se inclui possibilitar que a aprovação e afixação do mapa de férias se realize até 10 dias após o termo do estado de emergênciaEsta solução dá mais tempo às empresas para cumprirem aquele requisito face aos prazos previstos na lei De acordo com o Código do Trabalho o empregador elabora o mapa de férias com indicação do início e do termo dos períodos de férias de cada trabalhador até 15 de abril de cada ano e mantém-no afixado nos locais de trabalho entre esta data e 31 de outubroO país encontra-se em estado de emergência desde as 00h00 de 19 de março tendo a Assembleia da República aprovado o seu prolongamento até ao final do dia 17 de abril
